Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29, Death_30, Death_31, Death_32, Death_33, Death_34, Death_35, Death_36, Death_37, Death_38, Death_39, Death_40, Death_41, Death_42, Death_43, Death_44, Death_45, Death_46, Death_47, Death_48, Death_49
578, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 45, 43, 37, 45, 36, 49, 52, 39, 56, 35, 33, 47, 41, 53, 38, 42, 48, 43, 36, 35, 47, 47, 51, 49, 51, 51, 47, 31, 42, 48, 56, 38, 39, 33, 38, 41, 35, 43
579, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 45, 43, 37, 45, 36, 49, 52, 39, 56, 35, 33, 47, 41, 53, 38, 42, 48, 43, 36, 35, 47, 47, 51, 49, 51, 51, 47, 31, 42, 48, 56, 38, 39, 33, 38, 41, 35, 43
580, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 45, 43, 37, 45, 36, 49, 52, 39, 56, 35, 33, 48, 41, 53, 38, 42, 48, 43, 36, 35, 48, 47, 51, 49, 51, 51, 47, 31, 42, 48, 56, 38, 39, 33, 38, 41, 35, 43
581, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 45, 43, 37, 45, 36, 49, 52, 39, 56, 35, 33, 48, 41, 53, 38, 42, 48, 44, 36, 35, 48, 47, 51, 49, 51, 51, 47, 31, 42, 48, 56, 38, 39, 33, 38, 41, 35, 43
582, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 45, 43, 37, 45, 36, 49, 52, 39, 56, 35, 33, 48, 41, 53, 38, 42, 48, 44, 36, 35, 48, 47, 51, 49, 51, 51, 47, 31, 42, 48, 56, 39, 39, 33, 38, 41, 35, 43
583, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 45, 43, 37, 45, 36, 50, 52, 39, 56, 35, 33, 48, 41, 53, 38, 42, 48, 44, 36, 35, 48, 47, 51, 49, 51, 51, 47, 31, 42, 48, 56, 39, 39, 33, 38, 41, 35, 43
584, 45, 41, 50, 47, 39, 51, 49, 44, 51, 43, 36, 46, 46, 43, 38, 45, 36, 50, 52, 39, 56, 35, 33, 48, 41, 53, 38, 43, 48, 44, 36, 35, 48, 47, 51, 49, 51, 51, 47, 33, 42, 48, 56, 39, 39, 33, 38, 41, 35, 43
585, 45, 41, 50, 47, 39, 51, 49, 44, 52, 43, 36, 46, 46, 43, 38, 45, 36, 50, 52, 39, 56, 35, 33, 48, 41, 53, 38, 43, 48, 44, 36, 35, 48, 47, 51, 49, 51, 51, 47, 33, 42, 48, 57, 39, 39, 33, 38, 41, 35, 43
586, 45, 41, 50, 47, 39, 51, 49, 44, 52, 43, 36, 47, 46, 43, 38, 45, 36, 50, 52, 39, 56, 35, 33, 49, 41, 53, 38, 43, 48, 44, 37, 35, 48, 47, 51, 49, 51, 51, 48, 33, 42, 48, 57, 39, 39, 33, 38, 41, 35, 44
587, 45, 41, 50, 47, 39, 51, 49, 45, 52, 43, 36, 47, 46, 43, 38, 45, 36, 50, 52, 39, 56, 35, 33, 49, 41, 53, 39, 43, 48, 44, 37, 35, 48, 47, 52, 49, 51, 51, 48, 33, 42, 48, 57, 39, 39, 33, 38, 41, 35, 44
588, 45, 41, 50, 47, 39, 51, 49, 45, 52, 43, 36, 47, 46, 43, 38, 45, 36, 51, 52, 39, 56, 35, 33, 49, 41, 53, 39, 43, 48, 44, 37, 35, 48, 47, 52, 49, 51, 51, 48, 33, 42, 48, 57, 39, 39, 33, 38, 41, 35, 44
589, 45, 41, 50, 47, 39, 51, 49, 45, 52, 43, 36, 48, 46, 43, 38, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 39, 43, 48, 44, 37, 35, 48, 47, 52, 49, 51, 51, 48, 33, 42, 48, 57, 40, 39, 33, 38, 41, 35, 44
590, 45, 41, 50, 47, 39, 51, 49, 45, 52, 43, 36, 48, 46, 43, 38, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 39, 43, 48, 44, 37, 35, 48, 47, 52, 49, 51, 51, 48, 33, 43, 48, 58, 40, 39, 33, 38, 41, 35, 44
591, 45, 41, 50, 47, 39, 51, 49, 45, 52, 43, 36, 48, 46, 43, 38, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 39, 43, 48, 44, 37, 35, 48, 47, 52, 49, 51, 51, 48, 33, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
592, 45, 41, 50, 47, 39, 51, 49, 45, 52, 43, 37, 48, 46, 44, 39, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 39, 43, 48, 44, 37, 35, 49, 47, 52, 49, 51, 51, 48, 33, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
593, 45, 41, 50, 47, 39, 51, 49, 46, 52, 43, 38, 49, 46, 44, 39, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 39, 44, 48, 44, 37, 35, 49, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
594, 45, 41, 50, 47, 39, 51, 49, 46, 52, 43, 38, 49, 46, 44, 39, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 41, 44, 48, 44, 37, 36, 49, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
595, 45, 41, 50, 47, 39, 51, 49, 46, 52, 43, 38, 50, 46, 44, 39, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 49, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
596, 45, 41, 50, 47, 39, 51, 49, 46, 52, 43, 38, 50, 46, 44, 39, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
597, 45, 41, 50, 47, 39, 51, 49, 46, 52, 43, 38, 50, 46, 44, 39, 45, 36, 51, 52, 40, 56, 35, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
598, 45, 41, 50, 47, 39, 51, 49, 46, 52, 43, 38, 50, 46, 44, 39, 45, 38, 51, 52, 40, 56, 35, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 44
599, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 39, 51, 52, 40, 56, 36, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 49, 51, 51, 48, 34, 43, 48, 58, 41, 39, 33, 38, 41, 35, 45
600, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 49, 51, 51, 48, 34, 43, 48, 59, 41, 39, 33, 38, 41, 35, 45
601, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 49, 51, 51, 48, 34, 43, 48, 59, 41, 39, 33, 38, 41, 35, 45
602, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 53, 41, 44, 48, 44, 37, 38, 50, 47, 52, 50, 51, 51, 48, 34, 43, 48, 59, 41, 39, 33, 38, 41, 35, 45
603, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 53, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 48, 59, 41, 39, 33, 38, 41, 35, 45
604, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 48, 59, 41, 39, 33, 38, 41, 35, 45
605, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 48, 59, 41, 39, 34, 38, 41, 35, 45
606, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 51, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 48, 59, 41, 39, 34, 38, 41, 35, 45
607, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 49, 59, 41, 39, 34, 38, 41, 35, 45
608, 45, 41, 50, 47, 39, 52, 50, 46, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 49, 59, 41, 39, 34, 38, 41, 37, 45
609, 45, 41, 50, 48, 39, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 49, 59, 41, 39, 34, 38, 41, 37, 45
610, 45, 42, 50, 48, 39, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 40, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 49, 59, 41, 39, 34, 38, 41, 38, 45
611, 45, 42, 50, 48, 39, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 41, 56, 36, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 49, 59, 41, 39, 34, 38, 41, 38, 45
612, 45, 42, 50, 48, 39, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 41, 56, 37, 33, 49, 41, 54, 41, 44, 49, 44, 37, 39, 50, 47, 52, 50, 51, 51, 48, 34, 43, 49, 59, 41, 39, 34, 38, 41, 38, 45
613, 45, 42, 50, 48, 39, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 41, 56, 37, 33, 49, 41, 54, 42, 44, 49, 44, 37, 39, 50, 47, 52, 50, 52, 51, 48, 34, 43, 49, 59, 41, 39, 35, 38, 41, 38, 45
614, 45, 42, 50, 48, 39, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 41, 56, 37, 33, 49, 42, 54, 42, 44, 49, 44, 37, 39, 50, 47, 52, 50, 52, 51, 48, 34, 43, 49, 59, 41, 40, 35, 38, 41, 38, 45
615, 45, 42, 50, 48, 41, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 40, 51, 52, 41, 56, 37, 33, 49, 42, 54, 42, 44, 49, 44, 37, 39, 50, 47, 52, 50, 52, 51, 48, 34, 43, 49, 61, 41, 40, 35, 38, 42, 38, 45
616, 46, 42, 50, 48, 41, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 41, 51, 52, 41, 56, 37, 33, 49, 43, 54, 42, 44, 49, 45, 37, 39, 50, 47, 52, 51, 52, 51, 48, 34, 43, 49, 61, 41, 40, 35, 38, 42, 38, 45
617, 46, 42, 51, 48, 41, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 41, 51, 52, 41, 56, 37, 33, 49, 44, 54, 42, 44, 49, 46, 37, 39, 50, 47, 52, 51, 52, 52, 48, 34, 43, 49, 61, 41, 40, 35, 38, 42, 38, 45
618, 46, 42, 51, 48, 41, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 41, 51, 52, 41, 56, 37, 33, 49, 44, 54, 42, 44, 49, 46, 37, 39, 50, 47, 52, 51, 52, 52, 48, 34, 43, 49, 62, 41, 40, 35, 38, 42, 38, 45
619, 46, 42, 51, 48, 41, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 41, 51, 52, 41, 56, 37, 33, 49, 44, 55, 42, 44, 49, 47, 37, 39, 50, 47, 53, 51, 52, 52, 48, 34, 43, 50, 62, 41, 40, 35, 38, 42, 38, 45
620, 46, 42, 51, 49, 41, 52, 50, 47, 52, 43, 38, 52, 47, 44, 39, 45, 41, 52, 52, 41, 56, 37, 33, 49, 44, 55, 42, 45, 49, 47, 37, 39, 50, 47, 54, 51, 52, 52, 48, 34, 43, 50, 62, 41, 40, 35, 38, 43, 38, 45
621, 46, 42, 51, 50, 41, 52, 50, 47, 52, 43, 38, 53, 47, 44, 39, 45, 41, 52, 52, 41, 56, 37, 33, 49, 44, 55, 42, 45, 49, 47, 37, 39, 50, 47, 54, 51, 52, 52, 48, 35, 43, 51, 62, 41, 40, 35, 38, 43, 38, 45
622, 46, 42, 51, 50, 41, 52, 50, 47, 52, 43, 38, 53, 47, 44, 39, 45, 41, 52, 52, 41, 56, 37, 33, 49, 45, 55, 42, 45, 49, 47, 37, 39, 50, 47, 54, 51, 52, 53, 48, 35, 43, 51, 62, 41, 40, 35, 38, 43, 38, 45
623, 46, 42, 51, 50, 41, 52, 50, 47, 52, 43, 38, 53, 47, 44, 39, 45, 41, 52, 52, 41, 58, 37, 33, 49, 45, 55, 43, 45, 49, 47, 37, 39, 50, 47, 54, 51, 52, 53, 48, 35, 44, 51, 62, 41, 40, 35, 38, 43, 38, 45
624, 46, 42, 51, 50, 41, 52, 50, 47, 52, 43, 39, 53, 47, 44, 39, 45, 41, 52, 52, 41, 59, 37, 33, 49, 45, 55, 43, 45, 49, 47, 37, 40, 50, 47, 55, 51, 52, 53, 48, 35, 44, 51, 62, 41, 40, 35, 38, 43, 38, 45
625, 46, 43, 51, 50, 41, 52, 50, 47, 52, 43, 39, 53, 47, 44, 39, 45, 41, 52, 52, 41, 59, 37, 33, 49, 45, 55, 43, 45, 49, 47, 37, 40, 50, 47, 55, 51, 52, 53, 48, 35, 44, 52, 62, 41, 40, 35, 38, 43, 38, 45
626, 46, 44, 51, 50, 41, 52, 50, 47, 52, 43, 39, 53, 47, 44, 39, 45, 41, 52, 52, 41, 59, 37, 33, 49, 45, 55, 43, 45, 49, 47, 37, 40, 50, 47, 55, 51, 52, 53, 48, 35, 44, 52, 62, 41, 40, 35, 38, 44, 38, 45
627, 46, 44, 51, 50, 41, 52, 50, 47, 52, 44, 39, 53, 47, 44, 39, 45, 41, 52, 52, 41, 59, 37, 33, 50, 45, 55, 43, 45, 49, 47, 37, 40, 50, 47, 55, 51, 52, 53, 48, 35, 44, 52, 62, 41, 40, 35, 38, 45, 38, 45
628, 46, 44, 51, 50, 41, 52, 50, 47, 52, 44, 39, 53, 47, 44, 39, 45, 41, 52, 52, 41, 59, 37, 33, 50, 45, 55, 43, 45, 50, 47, 37, 40, 50, 48, 55, 51, 52, 54, 48, 35, 44, 52, 62, 41, 40, 35, 38, 46, 38, 45
629, 46, 44, 51, 50, 41, 52, 50, 47, 52, 44, 39, 53, 47, 44, 39, 45, 41, 52, 52, 42, 59, 37, 33, 50, 45, 55, 43, 45, 50, 48, 37, 40, 50, 48, 55, 51, 52, 55, 48, 35, 44, 52, 62, 41, 40, 35, 38, 46, 39, 45
630, 46, 44, 51, 50, 41, 52, 50, 47, 52, 44, 39, 53, 48, 45, 39, 45, 41, 52, 52, 42, 59, 37, 33, 50, 45, 55, 43, 45, 50, 48, 37, 40, 50, 48, 55, 51, 52, 55, 48, 35, 44, 52, 62, 41, 41, 35, 38, 46, 39, 45
631, 46, 44, 51, 50, 41, 52, 50, 47, 52, 44, 39, 53, 48, 45, 39, 45, 41, 52, 52, 42, 59, 37, 33, 51, 45, 55, 43, 45, 50, 48, 37, 40, 50, 48, 55, 51, 52, 55, 48, 35, 45, 52, 62, 41, 42, 35, 38, 46, 40, 45
632, 46, 44, 51, 50, 41, 52, 50, 48, 52, 44, 39, 53, 48, 45, 39, 45, 41, 52, 52, 42, 59, 37, 33, 51, 45, 55, 43, 46, 50, 48, 37, 40, 50, 48, 55, 51, 52, 55, 48, 37, 45, 52, 62, 41, 42, 35, 38, 46, 40, 45
633, 46, 44, 51, 50, 41, 52, 50, 48, 52, 44, 39, 53, 48, 45, 39, 46, 41, 52, 52, 42, 59, 38, 33, 52, 45, 55, 43, 47, 50, 48, 37, 40, 50, 48, 55, 51, 52, 55, 48, 37, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
634, 46, 44, 51, 50, 41, 52, 50, 48, 52, 44, 39, 53, 48, 45, 39, 46, 41, 52, 52, 42, 59, 38, 33, 52, 45, 55, 43, 47, 50, 48, 37, 40, 50, 48, 55, 51, 53, 55, 48, 38, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
635, 46, 44, 51, 50, 41, 52, 50, 48, 52, 44, 39, 53, 48, 45, 39, 46, 41, 52, 52, 42, 59, 38, 33, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 48, 55, 51, 53, 55, 48, 38, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
636, 46, 44, 51, 50, 41, 52, 50, 48, 52, 44, 39, 53, 48, 45, 40, 46, 41, 52, 52, 42, 59, 38, 33, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 48, 55, 51, 53, 56, 49, 38, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
637, 46, 44, 51, 50, 41, 52, 50, 48, 52, 44, 39, 53, 48, 45, 40, 46, 41, 52, 52, 42, 59, 39, 33, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 49, 55, 51, 53, 56, 49, 38, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
638, 46, 44, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 48, 45, 40, 46, 41, 52, 52, 42, 59, 39, 33, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 49, 55, 51, 54, 56, 50, 39, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
639, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 39, 33, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 49, 55, 51, 54, 57, 51, 39, 45, 52, 62, 42, 42, 35, 38, 46, 40, 45
640, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 39, 34, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 49, 55, 51, 54, 57, 51, 39, 45, 52, 62, 42, 42, 37, 39, 46, 40, 45
641, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 39, 36, 52, 45, 55, 43, 48, 50, 48, 37, 40, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 37, 39, 46, 40, 45
642, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 39, 36, 52, 45, 55, 43, 48, 50, 48, 37, 41, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 40, 45
643, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 39, 37, 52, 45, 55, 43, 48, 50, 48, 37, 41, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 40, 45
644, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 40, 37, 52, 45, 55, 43, 48, 50, 48, 37, 41, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 40, 45
645, 46, 45, 52, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 41, 52, 52, 42, 59, 40, 37, 52, 45, 55, 43, 48, 50, 48, 37, 42, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 40, 45
646, 46, 45, 53, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 42, 52, 52, 42, 59, 40, 37, 52, 45, 55, 43, 48, 50, 48, 37, 42, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 41, 45
647, 46, 45, 53, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 46, 42, 52, 52, 42, 59, 40, 37, 52, 45, 55, 43, 48, 50, 48, 37, 42, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 41, 45
648, 46, 45, 53, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 48, 50, 48, 37, 42, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 46, 41, 45
649, 47, 45, 53, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 48, 50, 48, 37, 42, 50, 49, 55, 51, 55, 57, 51, 39, 45, 52, 62, 42, 42, 38, 39, 47, 41, 45
650, 47, 45, 53, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 58, 51, 39, 45, 52, 63, 42, 42, 38, 39, 47, 41, 45
651, 47, 45, 53, 50, 41, 53, 50, 48, 52, 44, 39, 53, 49, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 58, 51, 39, 45, 52, 64, 42, 42, 38, 39, 47, 41, 45
652, 47, 45, 53, 50, 41, 54, 50, 48, 52, 44, 39, 53, 49, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 58, 51, 39, 45, 52, 64, 42, 42, 38, 39, 47, 41, 45
653, 47, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 58, 51, 39, 45, 52, 64, 42, 42, 38, 39, 47, 41, 45
654, 47, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 58, 51, 39, 46, 52, 64, 42, 42, 38, 39, 47, 41, 45
655, 47, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 58, 51, 39, 46, 52, 64, 42, 42, 38, 39, 47, 41, 45
656, 47, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 42, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 59, 51, 39, 46, 52, 64, 42, 42, 39, 39, 47, 41, 45
657, 47, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 43, 59, 40, 37, 52, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 59, 51, 39, 46, 52, 64, 44, 42, 39, 39, 47, 41, 45
658, 47, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 43, 59, 40, 37, 53, 45, 55, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 59, 51, 39, 46, 52, 64, 44, 42, 39, 39, 47, 41, 45
659, 48, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 40, 47, 42, 52, 53, 43, 59, 40, 37, 53, 45, 56, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 55, 59, 51, 39, 46, 52, 64, 44, 42, 39, 40, 47, 42, 45
660, 49, 45, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 42, 47, 42, 52, 53, 43, 59, 40, 37, 53, 45, 56, 43, 50, 50, 48, 37, 42, 50, 49, 55, 51, 56, 59, 51, 39, 46, 53, 64, 44, 42, 39, 40, 47, 42, 45
661, 49, 46, 53, 50, 41, 55, 50, 48, 52, 44, 39, 53, 50, 45, 42, 48, 42, 52, 54, 43, 59, 40, 37, 53, 45, 56, 44, 50, 51, 48, 37, 42, 50, 50, 55, 51, 56, 59, 51, 39, 46, 53, 64, 44, 42, 39, 40, 47, 42, 45
662, 49, 46, 53, 50, 42, 55, 50, 48, 52, 44, 39, 53, 50, 45, 42, 48, 42, 52, 54, 43, 59, 40, 37, 53, 45, 56, 44, 50, 52, 48, 37, 42, 50, 50, 55, 51, 56, 59, 51, 39, 46, 53, 64, 44, 42, 39, 40, 47, 42, 45
663, 49, 46, 53, 50, 44, 55, 50, 48, 52, 44, 39, 53, 50, 45, 42, 48, 42, 52, 54, 43, 59, 40, 37, 53, 45, 56, 44, 50, 52, 48, 37, 42, 50, 50, 55, 51, 56, 59, 51, 39, 46, 53, 64, 45, 42, 39, 40, 47, 43, 45
664, 49, 46, 53, 50, 44, 55, 50, 48, 52, 44, 39, 53, 50, 45, 42, 48, 42, 52, 54, 43, 60, 40, 37, 53, 45, 56, 44, 50, 52, 48, 37, 42, 50, 50, 55, 51, 56, 60, 51, 39, 46, 53, 64, 45, 42, 39, 40, 47, 44, 45
665, 50, 46, 53, 50, 44, 55, 50, 48, 52, 44, 39, 53, 50, 46, 42, 48, 42, 52, 54, 43, 61, 40, 37, 53, 45, 56, 44, 50, 52, 48, 38, 42, 50, 50, 55, 52, 56, 60, 51, 39, 46, 53, 64, 45, 42, 39, 40, 47, 45, 45
666, 50, 46, 53, 50, 44, 55, 50, 48, 52, 44, 39, 53, 51, 46, 42, 48, 42, 52, 54, 43, 61, 40, 37, 53, 45, 56, 44, 51, 53, 48, 38, 42, 50, 50, 55, 52, 56, 60, 51, 39, 46, 53, 64, 45, 42, 39, 40, 48, 47, 46
667, 50, 46, 53, 50, 44, 55, 50, 48, 52, 44, 39, 53, 52, 46, 42, 48, 42, 52, 54, 43, 62, 40, 37, 53, 45, 56, 44, 51, 53, 48, 38, 42, 50, 50, 55, 52, 56, 60, 51, 39, 46, 53, 64, 46, 42, 39, 40, 48, 47, 46
